timestamp,open,high,low,close,sslUp,sslDown,crossover_signal,previous_sslUp_A,current_sslDown_B,current_sslUp_C,previous_sslDown_D,status,efficiency
2023-07-03 01:03:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:04:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:05:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:06:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:07:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:08:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:09:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:10:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:11:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:12:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:13:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:14:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:15:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:16:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:17:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:18:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:19:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:20:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:21:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:22:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:23:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:24:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:25:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:26:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:27:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:28:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:29:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:30:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:31:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:32:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:33:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:34:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:35:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:36:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:37:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:38:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:39:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:40:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:41:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:42:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:43:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:44:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:45:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:46:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:47:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:48:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:49:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:50:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:51:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:52:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:53:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:54:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:55:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:56:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:57:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:58:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 01:59:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:00:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:01:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:02:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:03:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:04:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:05:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:06:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:07:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:08:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:09:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:10:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:11:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:12:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:13:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:14:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:15:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:16:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:17:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:18:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:19:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:20:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:21:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:22:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:23:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:24:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:25:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:26:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:27:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:28:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:29:00+05:30,1.09095,1.09095,1.09095,1.09095,1.09095,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:30:00+05:30,1.09094,1.09094,1.09074,1.09089,1.09095,1.09088,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:31:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09093,1.09086,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:32:00+05:30,1.09089,1.09094,1.09089,1.09089,1.09092,1.09084,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:33:00+05:30,1.09089,1.09094,1.09089,1.09094,1.09092,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:34:00+05:30,1.09096,1.09096,1.09096,1.09096,1.09095,1.09091,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:35:00+05:30,1.091,1.091,1.09099,1.09099,1.09097,1.09095,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:36:00+05:30,1.09099,1.09099,1.09099,1.09099,1.09098,1.09098,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:37:00+05:30,1.09099,1.09099,1.09099,1.09099,1.09099,1.09099,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:38:00+05:30,1.09101,1.09101,1.09101,1.09101,1.091,1.091,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:39:00+05:30,1.09101,1.0911,1.09101,1.09109,1.09103,1.091,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:40:00+05:30,1.09109,1.0911,1.09109,1.09109,1.09107,1.09104,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:41:00+05:30,1.09109,1.09114,1.09109,1.09114,1.09111,1.09106,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:42:00+05:30,1.09114,1.09114,1.09114,1.09114,1.09113,1.09111,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:43:00+05:30,1.09114,1.09114,1.09114,1.09114,1.09114,1.09112,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:44:00+05:30,1.09112,1.09112,1.09111,1.09112,1.09113,1.09113,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:45:00+05:30,1.09112,1.09113,1.09106,1.09109,1.0911,1.09113,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:46:00+05:30,1.0911,1.0911,1.09109,1.0911,1.09109,1.09112,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:47:00+05:30,1.09109,1.09112,1.09107,1.09112,1.09112,1.09107,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:48:00+05:30,1.09112,1.09112,1.09112,1.09112,1.09111,1.09109,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:49:00+05:30,1.09112,1.09112,1.09112,1.09112,1.09112,1.0911,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:50:00+05:30,1.09112,1.09112,1.09089,1.09089,1.09104,1.09112,1,1.09112,1.09112,1.09104,1.0911,0,0
2023-07-03 02:51:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09097,1.09104,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:52:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09097,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:53:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:54:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:55:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:56:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:57:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:58:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 02:59:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:00:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:01:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:02:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:03:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:04:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:05:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:06:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:07:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:08:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:09:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:10:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:11:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:12:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:13:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:14:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:15:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:16:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:17:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:18:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:19:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:20:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
2023-07-03 03:21:00+05:30,1.09089,1.09089,1.09089,1.09089,1.09089,1.09089,0,0.0,0.0,0.0,0.0,0,0
